,Unnamed: 0,STORE NAME,LICENSE ID,ACCOUNT NUMBER,SQUARE FEET,BUFFER SIZE,ADDRESS,ZIP CODE,COMMUNITY AREA NAME,COMMUNITY AREA,WARD,CENSUS TRACT,CENSUS BLOCK,LATITUDE,LONGITUDE,x,y
404,404,SHOP & SAVE MARKET,1991275.0,338404.0,63426.0,A,5829 S ARCHER AVE,60638,GARFIELD RIDGE,56,23,17031560700,170316000000000.0,41.79601962,-87.75968337,436884.07249759155,4627407.803379687
405,405,SHOP WISE FOOD,1334440.0,259101.0,6000.0,B,316 W 103RD ST,60628,ROSELAND,49,9,17031490700,170315000000000.0,41.70717395,-87.63140242,447469.5637197134,4617457.4965585545
406,406,SOLID GOLD,1490386.0,203033.0,3300.0,B,3821 W ROOSEVELT RD,60624,NORTH LAWNDALE,29,24,17031838700,170318000000000.0,41.86611949,-87.72092757,440169.30499417393,4635163.018039899
407,407,SOUTH SHORE FOOD MARKET INC.,2008403.0,349092.0,3000.0,B,7501 S JEFFERY BLVD,60649,SOUTH SHORE,43,8,17031431200,170314000000000.0,41.75878729,-87.57599348,452117.7493402476,4623155.513260589
408,408,STANLEY'S,15042.0,6609.0,10001.0,A,1558 N ELSTON AVE,60622,WEST TOWN,24,32,17031842300,170318000000000.0,41.91057467,-87.66223523,445078.3648079335,4640059.522346252
409,409,STEVE FOOD & LIQUOR,47965.0,11529.0,3500.0,B,6058 S RACINE AVE,60636,WEST ENGLEWOOD,67,16,17031670900,170317000000000.0,41.78333418,-87.65474328,445592.0092995979,4625927.6661055405
410,410,STOP & GO FOOD MART,26776.0,11123.0,3250.0,B,1622 W MONTEREY AVE,60643,MORGAN PARK,75,34,17031750600,170318000000000.0,41.68957477,-87.66272315,444848.591213464,4615523.271019422
411,411,STRACK & VAN TIL,1798602.0,308026.0,65400.0,A,2627 N ELSTON AVE,60647,LOGAN SQUARE,22,1,17031830900,170318000000000.0,41.92948927,-87.68368782,443315.95539293275,4642173.5343364235
412,412,SUN LIQUORS,19461.0,88712.0,4350.0,B,1101 W GRANVILLE AVE,60660,EDGEWATER,77,48,17031030102,170310000000000.0,41.99446571,-87.65839281,445468.5794244411,4649371.380943547
413,413,SUNRISE FOOD AND LIQUORS,21927.0,9067.0,7000.0,B,3737 W CHICAGO AVE,60651,HUMBOLDT PARK,23,27,17031231500,170312000000000.0,41.89531476,-87.72019984,440256.899914229,4638403.988062938
414,414,"SUPER DOLLAR AND UP 4, INC.",1597521.0,291475.0,4000.0,B,1604 W 59TH ST,60636,WEST ENGLEWOOD,67,15,670300,170317000000000.0,41.78685263,-87.66461558,444774.65450461453,4626324.597815468
415,415,SUPER DOLLAR DISCOUNT,2032403.0,353027.0,3500.0,B,4801 S ASHLAND AVE,60609,NEW CITY,61,20,17031611200,170316000000000.0,41.80669392,-87.66477165,444778.7196465505,4628527.591582251
416,416,"SUPER FOOD & LIQUORS, INC.",40429.0,15748.0,4000.0,B,1049 W BRYN MAWR AVE,60660,EDGEWATER,77,48,17031030701,170310000000000.0,41.98356392,-87.65714629,445562.5361216456,4648160.168880712
417,417,SUPER FURNITURE & FOOD MART,2060727.0,357170.0,4000.0,B,5257 S ASHLAND AVE,60609,NEW CITY,61,16,17031611900,170316000000000.0,41.79782259,-87.66453688,444790.60749917664,4627542.494036563
418,418,SUPER JIM'S,37540.0,33441.0,4500.0,B,5147 W DIVISION ST,60651,AUSTIN,25,37,17031251100,170313000000000.0,41.90214722,-87.75523939,437356.9088868119,4639187.575195658
419,419,SUPER MAS MARKET,1997806.0,347422.0,32000.0,A,1422 W 47TH ST,60609,NEW CITY,61,3,17031842600,170318000000000.0,41.80876546,-87.66117011,445079.6629408589,4628755.278394781
420,420,SUPER MERCADO EL GUERRO,7546.0,3857.0,9375.0,B,1701 W 47TH ST,60609,NEW CITY,61,20,17031611300,170316000000000.0,41.80847124,-87.66745451,444557.39106176584,4628726.647487138
421,421,SUPER MERCADO LA CHIQUITA,6054.0,3546.0,9500.0,B,3555 W 26TH ST,60623,SOUTH LAWNDALE,30,22,17031301600,170313000000000.0,41.84427912,-87.71455377,440678.0997126785,4632733.725252117
422,422,SUPERIOR NUT & CANDY  CO.I INC.,1122087.0,26728.0,10005.0,A,1111 W 40TH ST,60609,NEW CITY,61,11,17031842600,170318000000000.0,41.82095749,-87.65377832,445703.9645120424,4630104.213851602
423,423,SUPERMARKET & TAQUERIA CARO,2014104.0,310507.0,4524.0,B,4937 W 47TH ST,60638,GARFIELD RIDGE,56,23,17031560300,170316000000000.0,41.80746088,-87.74706057,437943.8442803218,4628668.889926389
424,424,SUPERMERCADO ALEX,1772307.0,4076.0,9375.0,B,4134 W 31ST ST,60623,SOUTH LAWNDALE,30,22,17031301803,170313000000000.0,41.83694724,-87.72814236,439543.0753958118,4631929.166220346
425,425,SUPERMERCADO CHAPALA,32236.0,86830.0,10001.0,A,7117 N CLARK ST,60626,ROGERS PARK,1,49,17031010702,170310000000000.0,42.0119758,-87.67438406,444159.4107645747,4651325.828245124
426,426,SUPERMERCADO EL CUBANO INC,57265.0,6678.0,2750.0,B,4939 S ASHLAND AVE,60609,NEW CITY,61,20,17031611200,170316000000000.0,41.80378232,-87.66469533,444782.5597060254,4628204.279590057
427,427,SUPERMERCADO EL GUERO #10 INC,39978.0,10046.0,10001.0,A,4023 S ARCHER AVE,60632,BRIGHTON PARK,58,12,17031580600,170316000000000.0,41.82058304,-87.69342617,442410.8757768414,4630088.454829586
428,428,SUPERMERCADO EL GUERO NO. 8,20973.0,8662.0,14000.0,A,2101 W CERMAK RD,60608,LOWER WEST SIDE,31,25,17031841300,170318000000000.0,41.85202569,-87.67841224,443685.3588658528,4633569.468227761
429,429,SUPERMERCADO EL MEXICANO,1840895.0,295467.0,4387.0,B,6701 N CLARK ST,60626,ROGERS PARK,1,49,17031830600,170318000000000.0,42.00358497,-87.67235193,444320.36039916094,4650392.872581063
430,430,SUPERMERCADO GELA'S,67273.0,20695.0,3125.0,B,2701 S LAWNDALE AVE,60623,SOUTH LAWNDALE,30,22,17031301701,170313000000000.0,41.84242453,-87.71703032,440470.7778047871,4632529.529801501
431,431,SUPERMERCADO GUADALAJARA #2,3991.0,23651.0,6000.0,B,2300 S KEDZIE AVE,60623,SOUTH LAWNDALE,30,24,17031300800,170313000000000.0,41.84985753,-87.70534348,441447.82355220657,4633346.75717561
432,432,SUPERMERCADO GUERRERO,2042000.0,354339.0,3800.0,B,3100 W CERMAK RD,60623,SOUTH LAWNDALE,30,24,17031841700,170318000000000.0,41.85190837,-87.70287599,441654.52007781,4633572.775943384
433,433,SUPERMERCADO LA CHIQUTIA # 4,49303.0,89325.0,10001.0,A,2623 S PULASKI RD,60623,SOUTH LAWNDALE,30,22,17031301701,170313000000000.0,41.84353489,-87.72438218,439861.4489910698,4632657.931480389
434,434,SUPERMERCADO LA VILLA,1800261.0,313811.0,9000.0,B,5020 W FULLERTON AVE,60639,BELMONT CRAGIN,19,31,17031190800,170312000000000.0,41.92427271,-87.75211504,437637.59892146115,4641641.85119631
435,435,Supermercado Santos,1091886.0,206261.0,4000.0,B,4045 W 31ST ST,60623,SOUTH LAWNDALE,30,22,17031830500,170318000000000.0,41.83674996,-87.72613266,439709.7544716686,4631905.85026983
436,436,SUPERMERCADO TEPECOA GUERRERO,1493584.0,277252.0,3500.0,B,3629 W 63RD ST,60629,WEST LAWN,65,13,17031650302,170317000000000.0,41.77868472,-87.71425166,440642.6580523699,4625450.824089909
437,437,"SWEQI FOOD MART, INC.",2055024.0,356315.0,2600.0,B,4100 W NORTH AVE,60639,HUMBOLDT PARK,23,30,17031230500,170312000000000.0,41.90996088,-87.72887496,439551.0800395681,4640036.193487354
438,438,"SZYMANSKI BROS, INC",18082.0,86677.0,3000.0,B,6016 W IRVING RD,60634,PORTAGE PARK,15,38,17031150502,170312000000000.0,41.95314974,-87.77751749,435560.3943035874,4644866.818351108
439,439,T & Z MEAT,1974575.0,343806.0,3000.0,B,3021 N CICERO AVE,60641,BELMONT CRAGIN,19,31,17031190100,170312000000000.0,41.93581593,-87.7466187,438104.49552811607,4642919.494578693
440,440,TAI NAM CORPORATION,34508.0,88874.0,10001.0,A,4925 N BROADWAY,60640,UPTOWN,3,48,17031031200,170310000000000.0,41.97221356,-87.6596091,445348.81531297514,4646901.516056725
441,441,TAI WAH GROCERY,28038.0,63654.0,3200.0,B,2226 S WENTWORTH AVE,60616,ARMOUR SQUARE,34,25,17031841100,170318000000000.0,41.8521272,-87.632144,447526.1583104407,4633551.429234894
442,442,THE CELLAR,1574603.0,286737.0,5000.0,B,3106 N HARLEM AVE,60634,DUNNING,17,36,17031170900,170312000000000.0,41.93661313,-87.80684752,433112.2642204794,4643053.246594587
443,443,THE FISH KEG INC,4908.0,3299.0,4000.0,B,2233 W HOWARD ST,60645,WEST RIDGE,2,49,17031020100,170310000000000.0,42.01939474,-87.6860205,443202.48398376984,4652157.2092559
444,444,THE MARKET PLACE FOODSTORE,10794.0,24875.0,16900.0,A,521 W DIVERSEY PKWY,60614,LINCOLN PARK,7,43,17031070102,170311000000000.0,41.93274396,-87.64221885,446756.8350477697,4642508.3120083
445,445,THE NEIGHBORHOOD STORE,47617.0,16859.0,4200.0,B,8313 S RACINE AVE,60620,AUBURN GRESHAM,71,21,17031711000,170317000000000.0,41.74278773,-87.65338425,445670.75307688426,4621425.135502835
446,446,THE PRODUCE CENTER,44723.0,16464.0,12000.0,A,5820 N MILWAUKEE AVE,60646,NORWOOD PARK,10,45,17031100100,170311000000000.0,41.98726964,-87.7785157,435512.08597890806,4648655.879350102
447,447,The Unit,2021618.0,351168.0,3500.0,B,2523 E 75TH ST,60649,SOUTH SHORE,43,7,17031431302,170314000000000.0,41.75892232,-87.56287604,453208.301486128,4623163.286797058
448,448,THE WAREHOUSE,1843355.0,315225.0,6000.0,B,538 W 119TH ST,60628,WEST PULLMAN,53,34,17031530200,170315000000000.0,41.677986,-87.63620086,447046.2816348254,4614219.990839819
449,449,THREE BROTHER,6321.0,62766.0,10001.0,A,900 N FRANCISCO AVE,60622,WEST TOWN,24,26,17031242700,170312000000000.0,41.89810682,-87.69937838,441986.6475091836,4638699.694730679
450,450,THREE R FOOD,1943396.0,339315.0,3000.0,B,2712 W MONTROSE AVE,60618,ALBANY PARK,14,33,17031140800,170311000000000.0,41.96137095,-87.69666935,442268.42995562183,4645721.978027355
451,451,"THREE ROOSTERS, INC.",1980803.0,345267.0,4830.0,B,12247 S HALSTED ST,60628,WEST PULLMAN,53,34,17031530501,170315000000000.0,41.67097177,-87.64153305,446596.66263522976,4613444.535944665
452,452,Three Stars Liquors,1488855.0,274865.0,4600.0,B,310 N KOSTNER AVE,60624,WEST GARFIELD PARK,26,28,17031260400,170313000000000.0,41.88582299,-87.73578781,438954.780702729,4637361.110807522
453,453,THRIFTY FOOD,1045545.0,28478.0,4000.0,B,928 W WILSON AVE,60640,UPTOWN,3,46,17031031501,170310000000000.0,41.9655577,-87.65355928,445844.43148193404,4646158.680898962
454,454,TIERRA CALIENTE MARKET,1769425.0,311388.0,3125.0,B,1402 N ASHLAND AVE,60622,WEST TOWN,24,1,17031241500,170312000000000.0,41.90710182,-87.66773966,444618.85886354686,4639677.478537833
455,455,"TONY'S FINER FOODS ENTERPRISES, INC.",1717867.0,305203.0,21000.0,A,3607 W FULLERTON AVE,60647,LOGAN SQUARE,22,35,17031220902,170312000000000.0,41.92449009,-87.71728813,440525.52399856097,4641641.243717928
456,456,"TONY'S FINER FOODS ENTERPRISES, INC.",1717529.0,305203.0,31000.0,A,4137 N ELSTON AVE,60618,IRVING PARK,16,39,17031160400,170312000000000.0,41.9561262,-87.72248283,440124.4010310369,4645157.373329556
457,457,"TONY'S FINER FOODS ENTERPRISES, INC.",1717532.0,305203.0,33000.0,A,4608 W BELMONT AVE,60641,PORTAGE PARK,15,30,17031151002,170312000000000.0,41.93899382,-87.74269899,438432.5019356515,4643269.5086685335
458,458,"TONY'S FINER FOODS ENTERPRISES, INC.",1717568.0,305203.0,35000.0,A,2500 N CENTRAL AVE,60639,BELMONT CRAGIN,19,30,17031190602,170312000000000.0,41.92589288,-87.76620483,436470.9301960056,4641832.07953802
459,459,TRADER JOE'S,1991799.0,211718.0,15000.0,A,3745 N LINCOLN AVE,60613,NORTH CENTER,5,47,17031050600,170311000000000.0,41.94996117,-87.67567113,443998.5292254811,4644441.229342578
460,460,TRADER JOE'S EAST,1592120.0,211718.0,10615.0,A,44 E ONTARIO ST,60611,NEAR NORTH SIDE,8,42,17031081500,170311000000000.0,41.89340802,-87.62643774,448033.27771855536,4638131.246835697
461,461,TRADER JOE'S EAST,1277005.0,211718.0,11600.0,A,1840 N CLYBOURN AVE,60614,LINCOLN PARK,7,32,17031832600,170318000000000.0,41.91442371,-87.65462784,445712.53763233934,4640482.029904806
462,462,TRATTORIA ISABELLA,1842843.0,320408.0,3365.0,B,217 N JEFFERSON ST,60661,NEAR WEST SIDE,28,42,17031280100,170313000000000.0,41.88629367,-87.64264392,446682.9594556193,4637351.301456312
463,463,TREASURE ISLAND FOODS,1319.0,85291.0,10001.0,A,680 N LAKE SHORE DR,60611,NEAR NORTH SIDE,8,42,17031081401,170311000000000.0,41.89479837,-87.61586665,448911.3228638001,4638279.26519956
464,464,TREASURE ISLAND FOODS,1307.0,85291.0,10001.0,A,1639 N WELLS ST,60614,LINCOLN PARK,7,43,17031071500,170311000000000.0,41.9123118,-87.63459886,447371.7865314627,4640235.064849332
465,465,TREASURE ISLAND FOODS,1315.0,85291.0,10001.0,A,2121 N CLYBOURN AVE,60614,LINCOLN PARK,7,43,17031832500,170318000000000.0,41.91989968,-87.66180554,445121.98904888786,4641094.584312346
466,466,TREASURE ISLAND FOODS,1311.0,85291.0,10001.0,A,3460 N BROADWAY,60657,LAKE VIEW,6,44,17031062000,170311000000000.0,41.94482827,-87.64589349,446462.29572427704,4643852.302124815
467,467,TREASURE ISLAND FOODS INC,1303.0,85291.0,10001.0,A,75 W ELM ST,60610,NEAR NORTH SIDE,8,42,17031081000,170311000000000.0,41.90302614,-87.63134877,447633.7348355999,4639202.109602778
468,468,TWO BLUE FOODS INC,66710.0,20549.0,3000.0,B,702 E 100TH PL,60628,PULLMAN,50,8,17031500100,170315000000000.0,41.71240379,-87.60512759,449659.62453893636,4618022.438973359
469,469,ULTRA FOODS,1741082.0,308026.0,87600.0,A,3250 W 87TH ST,60652,ASHBURN,70,18,17031700402,170317000000000.0,41.73527409,-87.70351128,441495.8244989663,4620623.797971518
470,470,VIET HOA PLAZA,10540.0,85532.0,6174.0,B,1051 W ARGYLE ST,60640,UPTOWN,3,48,17031031200,170310000000000.0,41.97317401,-87.65699233,445566.4433299187,4647006.487877559
471,471,W & R FOOD & LIQUOR INC,19348.0,7922.0,2700.0,B,1717 E 79TH ST,60649,SOUTH CHICAGO,46,8,17031460500,170315000000000.0,41.7514187,-87.58220582,451595.78140481946,4622340.894094207
472,472,W K R B FOOD & LIQUOR,25165.0,10242.0,4340.0,B,9361 S COTTAGE GROVE AVE,60619,CHATHAM,44,8,17031440800,170314000000000.0,41.72386029,-87.60436472,449732.0151412981,4619293.940558956
473,473,WALLY'S INTERNATIONAL MARKET,32288.0,14504.0,10001.0,A,3256 N MILWAUKEE AVE,60618,AVONDALE,21,31,17031831100,170318000000000.0,41.94017781,-87.72585843,439829.65297943,4643389.007257586
474,474,WALLY'S MARKET INC,72825.0,21938.0,33000.0,A,6601 W IRVING PARK RD,60634,DUNNING,17,38,17031170300,170312000000000.0,41.95272166,-87.79136221,434412.5169905197,4644829.792149255
475,475,WASHINGTON GROCERY,6249.0,23967.0,4200.0,B,4139 W FIFTH AVE,60624,WEST GARFIELD PARK,26,24,17031261000,170313000000000.0,41.87186361,-87.72905737,439500.0152001339,4635806.47021369
476,476,"WAY LOW DISCOUNT FOOD, INC.",41036.0,16053.0,2500.0,B,1551 S KEDZIE AVE,60623,NORTH LAWNDALE,29,24,17031843100,170318000000000.0,41.85984596,-87.70533855,441457.34167785186,4634455.738596938
477,477,WEST HAVEN MARKET & GRILL,17558.0,7111.0,3200.0,B,2132 W WASHINGTON BLVD,60612,NEAR WEST SIDE,28,2,17031837800,170318000000000.0,41.88319447,-87.68046649,443542.26430071803,4637031.397239915
478,478,WEST LAWN FOODS,1591726.0,289367.0,17000.0,A,5838 S PULASKI RD,60629,WEST ELSDON,62,13,17031620300,170316000000000.0,41.78660841,-87.72313003,439912.22165246925,4626336.72323389
479,479,WHOLE FOODS MARKET,54059.0,86298.0,4501.0,B,3300 N ASHLAND AVE,60657,LAKE VIEW,6,44,17031062500,170311000000000.0,41.94156586,-87.6688604,444555.75027351035,4643504.682093911
480,480,WHOLE FOODS MARKET,1678035.0,86298.0,6335.0,B,6020 N CICERO AVE,60646,FOREST GLEN,12,39,17031120200,170311000000000.0,41.99049477,-87.74847741,438003.4329526672,4648991.781779772
481,481,WHOLE FOODS MARKET,1678043.0,86298.0,11310.0,A,1101 S CANAL ST,60607,NEAR WEST SIDE,28,2,17031841900,170318000000000.0,41.86888971,-87.63909893,446962.6842029966,4635416.791898281
482,482,WHOLE FOODS MARKET,1678048.0,86298.0,19740.0,A,3640 N HALSTED ST,60613,LAKE VIEW,6,44,17031061000,170311000000000.0,41.9485198,-87.64967012,446152.35849118885,4644264.533197081
483,483,WHOLE FOODS MARKET,76395.0,86298.0,30591.0,A,30 W HURON ST,60610,NEAR NORTH SIDE,8,42,17031081600,170311000000000.0,41.89496867,-87.62939918,447788.8788572032,4638306.319827106
484,484,WHOLE FOODS MARKET,1933690.0,86298.0,74883.0,A,1550 N KINGSBURY ST,60642,NEAR NORTH SIDE,8,32,17031842200,170318000000000.0,41.90939879,-87.6530507,445839.0809453316,4639923.12650506
485,485,WILLIAM'S PRODUCE,2079521.0,359604.0,6375.0,B,6309 W GRAND AVE,60639,BELMONT CRAGIN,19,29,17031191301,170312000000000.0,41.92189423,-87.78339752,435041.3524017411,4641400.996939766
486,486,WINDY CITY INC,24289.0,9833.0,4225.0,B,324 S CICERO AVE,60644,AUSTIN,25,24,17031252202,170313000000000.0,41.87594436,-87.74525023,438160.19589088345,4636271.085613946
487,487,WORLD FRESH MARKET,1492163.0,21515.0,5500.0,B,2434 W DEVON AVE,60659,WEST RIDGE,2,50,17031020602,170310000000000.0,41.99781793,-87.69125189,442750.0189362834,4649765.024241141
488,488,Z & S FOOD & LIQUOR,7382.0,3827.0,6000.0,B,1351 W 87TH ST,60620,AUBURN GRESHAM,71,21,17031711400,170317000000000.0,41.73575698,-87.65782823,445295.2661476105,4620647.364510095
489,489,ZEE DOLLAR AND FOOD,2014197.0,350114.0,3000.0,B,375 E 75TH ST,60619,GREATER GRAND CROSSING,69,6,17031691300,170317000000000.0,41.75829332,-87.61535411,448845.302319294,4623123.327373553
490,490,ZIAD CERTIFIED FOODS,9046.0,4213.0,2500.0,B,513 E 47TH ST,60653,GRAND BOULEVARD,38,3,17031381200,170314000000000.0,41.80932287,-87.61333552,449053.5168279866,4628787.702381046
491,491,WALGREENS # 05192,1144217.0,147.0,,A,2924 E 92ND ST,60617,SOUTH CHICAGO,46,7,17031461000,170315000000000.0,41.72833654,-87.55286024,454019.10085533804,4619762.118082594
492,492,WALGREENS #232,18449.0,147.0,,A,3405 S DR MARTIN LUTHER KING JR DR,60616,DOUGLAS,35,4,17031351000,170314000000000.0,41.8326245,-87.6168411,448780.89650066465,4631376.874785817
493,493,WALGREENS #162,18419.0,147.0,,A,1554 E 55TH ST,60615,HYDE PARK,41,4,17031410800,170314000000000.0,41.79529732,-87.58782256,451162.1001095036,4627215.696805818
494,494,WALGREENS #2073,18619.0,7551.0,,A,5401 S WENTWORTH AVE,60609,FULLER PARK,37,3,17031835600,170318000000000.0,41.79623488,-87.63040492,447624.9922820882,4627344.858314067
495,495,WALGREENS #2923,18551.0,147.0,,A,6330 S DR MARTIN LUTHER KING JR DR,60637,GREATER GRAND CROSSING,69,20,17031842500,170318000000000.0,41.77929761,-87.61574988,448829.0943260383,4625455.565407618
496,496,WALGREENS #11410,1959845.0,7551.0,,A,1627 N PULASKI RD,60639,HUMBOLDT PARK,23,30,17031230400,170312000000000.0,41.91071448,-87.72621042,439772.7718923611,4640117.989753164
497,497,WALGREENS #226,18468.0,147.0,,A,4005 W 26TH ST,60623,SOUTH LAWNDALE,30,22,17031301802,170313000000000.0,41.84414469,-87.72477825,439829.13821531984,4632725.913034701
498,498,WALMART,2164075.0,303471.0,,A,1424 W 47TH ST,60609,NEW CITY,61,3,17031842600,170318000000000.0,41.80876829,-87.66098821,445094.77501058375,4628755.476370564
499,499,PETE'S FRESH SUPERMARKET,1771242.0,312119.0,,A,2526 W CERMAK RD,60608,SOUTH LAWNDALE,30,28,17031840700,170318000000000.0,41.85210065,-87.68905111,442802.2947998412,4633584.822813979
500,500,SAVE-A-LOT # 866,1299911.0,216203.0,,A,3939 W OGDEN AVE,60623,NORTH LAWNDALE,29,22,17031843400,170318000000000.0,41.85128849,-87.72385084,439912.8167331446,4633518.4172860375
501,501,MARIANO'S FRESH MARKET #8507,2163771.0,360006.0,,A,5353 N ELSTON AVE,60630,JEFFERSON PARK,11,45,17031110100,170311000000000.0,41.97871026,-87.75715377,437273.1983976425,4647689.670595726
502,502,WALGREENS # 06297,1248924.0,147.0,,A,6016 W 63RD ST,60638,CLEARING,64,23,17031640300,170316000000000.0,41.77795816,-87.7722942,435818.32345575676,4625411.851096396
503,503,WALGREENS #05034,18768.0,7551.0,,A,6315 S KEDZIE AVE,60629,CHICAGO LAWN,66,15,17031660600,170317000000000.0,41.77842134,-87.70297606,441579.4739992377,4625413.860318291
504,504,WALMART,,,,A,10900 S DOTY AVE W,60628,PULLMAN,50,9,17031500200,170315000000000.0,41.69631368,-87.59663224,450353.97832605906,4616231.121944756
505,505,LOUIS' GROCERIES,2153429.0,372246.0,,A,7604 S COTTAGE GROVE AVE,60619,GREATER GRAND CROSSING,69,6,17031691400,170317000000000.0,41.75655031,-87.60548285,449664.54631014407,4622923.987183836
